,Single_Person,Family,Retired_Couple
2025-01-02 06:00:00,0.9564417446191399,0.15505845438085675,1.3200293286732947
2025-01-02 07:00:00,0.6961510796367546,0.44564823869959813,0.3418570173041266
2025-01-02 08:00:00,0.23299101862210517,0.7411264347947774,0.5201245190245264
2025-01-02 09:00:00,0.19579744992772363,0.2467977966882346,0.13386512422206803
2025-01-02 10:00:00,0.07580321452247049,0.346396915600148,0.31464733150502583
2025-01-02 11:00:00,0.05956482042427291,0.26518410623821614,0.7215340952720299
2025-01-02 12:00:00,0.05967504456700955,0.1645122878910287,0.35659781899417403
2025-01-02 13:00:00,0.06022418991034241,0.19089260348102569,0.22337929119131694
2025-01-02 14:00:00,0.2236976546160632,0.25772207419390136,0.2787885774685387
2025-01-02 15:00:00,0.11042842044372954,0.21436209531707515,1.2998753893829869
2025-01-02 16:00:00,0.06049821335737211,0.2515982208852873,0.5737957707034936
2025-01-02 17:00:00,0.062286067552225405,0.3148081521819751,0.1979549568852825
2025-01-02 18:00:00,0.4006358828173427,0.2948413205358699,0.7035714366386746
2025-01-02 19:00:00,0.19053170143652232,0.9333659887292292,1.2632094229948767
2025-01-02 20:00:00,0.3236652112443157,0.25084832807338336,1.0182201065603087
2025-01-02 21:00:00,0.1508001360655553,0.27359715904800047,0.22860095906839956
2025-01-02 22:00:00,0.1320673332582725,0.34725360349775,0.07641903965715591
2025-01-02 23:00:00,0.12289902352668486,0.14785743096375026,0.05625707119976315
2025-01-03 00:00:00,0.12627352780013537,0.06426767133683293,0.05259290557397586
2025-01-03 01:00:00,0.0856919821791927,0.06265810273362038,0.10752206966236925
2025-01-03 02:00:00,0.11335714002526463,0.11163257691667597,0.11914011326767693
2025-01-03 03:00:00,0.06051389363464175,0.12653878964422685,0.052692483051865566
2025-01-03 04:00:00,0.07393765775533968,0.06669945886204348,0.07280142475601148
2025-01-03 05:00:00,0.16016269624726065,0.06647315742271595,0.10846551156637656
2025-01-03 06:00:00,0.644095034240714,0.0810704626788526,0.20451458651251592
2025-01-03 07:00:00,0.9658774699931983,0.8899256861854136,0.9230498534764882
2025-01-03 08:00:00,0.17834526741775955,0.4515088106764042,1.540379150988245
2025-01-03 09:00:00,0.10815395392268494,1.3053555551876623,0.3133411370679232
2025-01-03 10:00:00,0.14254536233359688,0.14313288430748772,0.15437596517102803
2025-01-03 11:00:00,0.1467053949540364,0.12627440170793108,0.4905983019228966
2025-01-03 12:00:00,0.06003924485102732,0.11620365578225184,0.468795004390808
2025-01-03 13:00:00,0.060115106542605184,0.2649628077708638,0.48616821217538014
2025-01-03 14:00:00,0.06059165872762446,0.16639879034684948,0.44857831360179434
2025-01-03 15:00:00,0.17846710701031662,0.11883708697295513,0.25614984302413735
2025-01-03 16:00:00,0.1490622703269321,0.1801574377551321,0.21004472979572456
2025-01-03 17:00:00,0.060474016709202015,0.416070083729996,1.0786914844069353
2025-01-03 18:00:00,0.08548985103524058,4.063975624460511,0.3730491018175174
2025-01-03 19:00:00,0.7090444218242284,2.9100322900127997,0.4989254108017655
2025-01-03 20:00:00,0.3301118698681182,0.8443736403640602,1.8392282515292628
2025-01-03 21:00:00,0.2467302000278039,0.2576048225141427,0.4941531247803458
2025-01-03 22:00:00,0.13907541393294828,0.1434610820300349,0.46640096476749393
2025-01-03 23:00:00,0.0602619140562467,0.23330526594328768,0.05262438645070118
2025-01-04 00:00:00,0.06015632674776137,0.08260087730000533,0.05238667080498655
2025-01-04 01:00:00,0.09655456715512153,0.06568371825258765,0.05190981547513725
2025-01-04 02:00:00,0.16078990359151005,0.0654280459565775,0.14157314777355792
2025-01-04 03:00:00,0.11170117110540383,0.08135852270502314,0.08996227194568597
2025-01-04 04:00:00,0.060744800526245,0.1280966548579843,0.08640773956569062
2025-01-04 05:00:00,0.06616947657095008,0.06559767606861695,0.10732621622760054
2025-01-04 06:00:00,0.16815821323394847,0.17765728844223633,1.254031310698971
2025-01-04 07:00:00,0.7797598366636679,0.16686120629219012,0.46941499344461013
2025-01-04 08:00:00,1.4382160787871214,0.8892621242190698,2.212014195555712
2025-01-04 09:00:00,0.350482423408682,1.8216396531276566,0.7562374420274177
2025-01-04 10:00:00,0.3178417314549911,5.746183234382601,1.7544609378296312
2025-01-04 11:00:00,1.8376475902015796,3.180896269866645,2.2321333132211554
2025-01-04 12:00:00,0.3010742389874317,0.3222682667639343,0.7656421235625179
2025-01-04 13:00:00,0.40308335708471443,0.30188063119750796,0.15616826499163758
2025-01-04 14:00:00,1.212948979019712,0.218532491338205,0.12553961836497848
2025-01-04 15:00:00,1.7253108166229663,0.7135641902324716,0.42364036995694704
2025-01-04 16:00:00,0.23084457884333312,0.30841009850293777,0.11957133100928012
2025-01-04 17:00:00,0.17452105643563479,0.36801499896937173,0.745120106669122
2025-01-04 18:00:00,0.21741046340442588,2.8900647013455827,0.3402146242010851
2025-01-04 19:00:00,0.5691960299301925,3.0561785019078913,0.4502032065919097
2025-01-04 20:00:00,0.2327737590640042,1.0091520992690124,0.642112164628801
2025-01-04 21:00:00,0.2676574725652414,0.29653516397140645,0.21276392848348455
2025-01-04 22:00:00,0.1921899162833986,0.15318996423736317,0.12117165623575603
2025-01-04 23:00:00,0.15023199507582244,0.07466970530680758,0.05271204531546817
2025-01-05 00:00:00,0.06279468411996691,0.1498278674964614,0.05243298690081454
2025-01-05 01:00:00,0.149751255318738,0.06712981940243844,0.05247857163440883
2025-01-05 02:00:00,0.08608922512052403,0.06550864307847214,0.12408501713206836
2025-01-05 03:00:00,0.06041656881993215,0.06691899582955106,0.113108668864988
2025-01-05 04:00:00,0.10205978159987883,0.06534281486076415,0.12081478571694589
2025-01-05 05:00:00,0.12768460507879204,0.13195322568869722,0.10904404933666641
2025-01-05 06:00:00,0.8528424787431482,0.7223195357482279,0.6610178719262372
2025-01-05 07:00:00,0.5763303179876431,0.9347682581618835,0.3838144870490713
2025-01-05 08:00:00,0.9119254526324464,0.5979647104403379,1.7363914166407357
2025-01-05 09:00:00,0.5239196161247723,4.067292138868454,0.8264683246773175
2025-01-05 10:00:00,0.8446185690674638,3.4931192824552197,0.056546462253325644
2025-01-05 11:00:00,1.7581951263859494,2.0493471921225037,0.28611890935033074
2025-01-05 12:00:00,0.48220242751400066,0.3030257814625603,0.4078742964077283
2025-01-05 13:00:00,0.18249579904248484,0.45094761867471045,1.6544579488086908
2025-01-05 14:00:00,0.22062724801848513,0.7525740612194246,0.46511372243261145
2025-01-05 15:00:00,0.3307670963793168,0.3098085871748082,0.07830327094163261
2025-01-05 16:00:00,0.26241841956484446,0.20194892664257766,0.058657916914095574
2025-01-05 17:00:00,0.213263528235969,0.8213486909706949,0.45310653699517073
2025-01-05 18:00:00,0.2277830346165681,0.2568387151130799,0.1581246806715084
2025-01-05 19:00:00,0.4797699854521549,0.4489945744942809,1.0702873468962477
2025-01-05 20:00:00,0.24052389858303258,0.3464251676239984,0.38063852365772216
2025-01-05 21:00:00,0.3306747627795526,0.2798214091110297,0.46042653398220373
2025-01-05 22:00:00,0.14781145793724365,0.36813225557637486,0.052665377861199465
2025-01-05 23:00:00,0.059933603214918536,0.1640974455116124,0.07334117851519445
2025-01-06 00:00:00,0.14031308465122605,0.06572115652164214,0.15780745453080253
2025-01-06 01:00:00,0.07845815867074676,0.1265035438640567,0.0521688934478157
2025-01-06 02:00:00,0.14645528589035217,0.08933673479667355,0.05232637559926484
2025-01-06 03:00:00,0.06639186088592584,0.06564910197512384,0.07172169108082416
2025-01-06 04:00:00,0.12776054298513279,0.06440422340488748,0.4000116716048546
2025-01-06 05:00:00,0.11248791102167384,0.08030865569883153,0.3264406629163321
2025-01-06 06:00:00,0.20334853682546208,0.7702786880453298,0.7923181010600565
2025-01-06 07:00:00,1.1780042993805664,1.0368171762334273,0.6933226504922301
2025-01-06 08:00:00,0.10191947207905606,1.265249331098245,0.3795189828350096
2025-01-06 09:00:00,0.12276268486774558,0.31233374585354506,0.05251393868665927
2025-01-06 10:00:00,0.10754724076935775,0.15132755186462318,0.05272047707495013
2025-01-06 11:00:00,0.06017211904793877,0.18631621404537624,0.5090770196003526
2025-01-06 12:00:00,0.05934685119496155,0.12804411882650882,0.455171636288312
2025-01-06 13:00:00,0.11096650236571932,0.19330762221504844,1.3280679366245307
2025-01-06 14:00:00,0.21436229124536466,0.2112591683832187,1.0957807051523971
2025-01-06 15:00:00,0.0813059446543486,0.3016758320025184,0.47192760232762304
2025-01-06 16:00:00,0.0600083668155424,0.42042515657604473,0.644442883698834
2025-01-06 17:00:00,0.06030097127147421,1.302449566314462,0.1536265711772732
2025-01-06 18:00:00,0.4050587253525886,1.2017040617067587,0.8184812846352422
2025-01-06 19:00:00,0.2526642475314108,2.9171113049880932,0.18518559568017717
2025-01-06 20:00:00,0.38105401382640086,2.59422414315428,0.41554287618534674
2025-01-06 21:00:00,1.0054149665530778,0.8883078410409709,0.46844559114481993
2025-01-06 22:00:00,0.22589757439463426,0.31039688729588216,0.44124690967099023
2025-01-06 23:00:00,0.24325729129064977,0.09379583475878736,0.07668203128988292
2025-01-07 00:00:00,0.23119998452839988,0.06563907489825357,0.05221519736939711
2025-01-07 01:00:00,0.26005378767363596,0.06405726362954227,0.0751089946181406
2025-01-07 02:00:00,0.06297976953488346,0.1095931968399474,0.12019692499122799
2025-01-07 03:00:00,0.06007823683925879,0.1295826766257403,0.052394392605292654
2025-01-07 04:00:00,0.06604423999565742,0.06673852183884442,0.05257688693718635
2025-01-07 05:00:00,0.18565507117985872,0.06536853833055681,0.13925349452862726
2025-01-07 06:00:00,0.14605388982206405,0.7454812782475386,0.19429071565805656
2025-01-07 07:00:00,0.06016189457605787,0.8604602706424085,1.1628026375936689
2025-01-07 08:00:00,0.06040440421901317,0.5498012548648977,1.145412911955845
2025-01-07 09:00:00,0.060319164123312355,0.22410780202238365,1.9096318902504852
2025-01-07 10:00:00,0.15310563790398227,0.14849688973962694,0.14878647020768582
2025-01-07 11:00:00,0.16894854796308434,0.13300420961202317,0.5524015114566992
2025-01-07 12:00:00,0.059413875256202106,0.07430886624484324,1.6094630627527051
2025-01-07 13:00:00,0.06023739428288505,0.16869845149561025,1.1899691318245793
2025-01-07 14:00:00,0.060089501572550594,0.18211242239075628,0.9297015317015681
2025-01-07 15:00:00,0.20279592874183874,0.12448878678228899,0.3876812815607285
2025-01-07 16:00:00,0.13906499805282838,0.30081945910758706,0.18061644841114569
2025-01-07 17:00:00,0.05992146708427105,0.4451241103843105,0.4222662046937775
2025-01-07 18:00:00,0.0597735022652535,0.733642798686074,0.6009826725992754
2025-01-07 19:00:00,0.5235544646599529,2.4678328315377533,0.4294937888596958
2025-01-07 20:00:00,0.27608856434839424,0.8850961683078923,0.5524701890698452
2025-01-07 21:00:00,0.361015261361916,0.3917121839469393,0.22477366571173105
2025-01-07 22:00:00,0.08220108133984638,0.19751517457475767,0.06958879117987579
2025-01-07 23:00:00,0.060338070898441086,0.1517253808285748,0.052873857400166833
2025-01-08 00:00:00,0.1314666654028262,0.10382126618760595,0.12231888530401971
2025-01-08 01:00:00,0.0688421400257913,0.06607779890845272,0.10587871416991862
2025-01-08 02:00:00,0.16466173118098448,0.05788003218371143,0.05193966426927828
2025-01-08 03:00:00,0.059840749394977785,0.08195439886551381,0.054974573274399176
2025-01-08 04:00:00,0.12507777844456994,0.13882108375256838,0.13279971549964772
2025-01-08 05:00:00,0.07600119217647242,0.07396714465243645,0.2859006022970526
2025-01-08 06:00:00,1.2927214043310034,0.20072590377579072,0.9592673920332467
2025-01-08 07:00:00,0.4241115262484621,1.018838188222801,0.9184953636827229
2025-01-08 08:00:00,0.17101261951002583,3.2809540641582586,0.2898485804650559
2025-01-08 09:00:00,0.13914070669482667,1.7085354353040834,0.3662846562900962
2025-01-08 10:00:00,0.06018250656142983,0.08551925192489443,0.11290397678055075
2025-01-08 11:00:00,0.09868133787525862,0.0744278291466384,1.3637706245096737
2025-01-08 12:00:00,0.17033378615885383,0.14100188954187007,0.10976672474789777
2025-01-08 13:00:00,0.1384347098465277,0.36386138047089867,0.26027562794510395
2025-01-08 14:00:00,0.06769036814091693,1.1288366022081608,0.34232120682761735
2025-01-08 15:00:00,0.0604831940990466,0.6549504407845248,0.18355422235772817
2025-01-08 16:00:00,0.060050461087010294,1.4187270064214006,0.6946014736610895
2025-01-08 17:00:00,0.06556522155340537,0.2108442886564571,0.7896216707289062
2025-01-08 18:00:00,0.3009393135223106,0.2380108380085004,0.6927069343965664
2025-01-08 19:00:00,0.4379924060872703,2.3619619045139024,0.9777888321444895
2025-01-08 20:00:00,0.22892522860071532,3.540963352096677,0.7813943749063263
2025-01-08 21:00:00,0.23706314713542462,0.9868941322987324,0.5659227990969288
2025-01-08 22:00:00,0.36681963108438154,0.14865241244568553,0.45964426897953325
2025-01-08 23:00:00,0.2817562619933172,0.10763058146151919,0.0665114459050372
2025-01-09 00:00:00,0.07818355310379438,0.11110953707435763,0.05213754186139106
2025-01-09 01:00:00,0.060505487197369666,0.11435464282841337,0.16389249199130346
2025-01-09 02:00:00,0.060052616836699116,0.06552080584618429,0.060364868703378954
2025-01-09 03:00:00,0.0674538977692421,0.06540538480311729,0.05232129517299254
2025-01-09 04:00:00,0.2269494207517354,0.0655197518834072,0.05247470331118896
2025-01-09 05:00:00,0.09413196708701767,0.09312758133864485,0.12046655467836968
2025-01-09 06:00:00,0.05997399601456739,0.13905973799726182,0.21481787794785165
2025-01-09 07:00:00,1.1386273691290028,1.0253728758341099,0.8253966651063721
2025-01-09 08:00:00,0.2298417406510868,0.1604490578819975,0.5333061083766846
2025-01-09 09:00:00,0.2280721522299853,0.22025997739129072,0.12721675194712984
2025-01-09 10:00:00,0.10380005206249575,0.14793513348041376,0.11252670468970871
2025-01-09 11:00:00,0.05942592288486445,0.17243261646299757,0.2651494640261302
2025-01-09 12:00:00,0.058929608705873625,0.09911919008260289,0.06645995885720107
2025-01-09 13:00:00,0.06004652703403196,0.2399352625358797,0.979390390796297
2025-01-09 14:00:00,0.22759419188894292,0.1849155774782548,0.07667166376069875
2025-01-09 15:00:00,0.12529665169995916,0.13554857962565073,0.13203661843073175
2025-01-09 16:00:00,0.06009425319877159,0.17810421891397346,0.23818129245975625
2025-01-09 17:00:00,0.06014972058852832,0.15165013216004522,0.4090827894267965
2025-01-09 18:00:00,0.10282750027941036,0.6798948539219299,0.4499060625000649
2025-01-09 19:00:00,0.6473079182847277,0.9513180648710442,0.4768828479506903
2025-01-09 20:00:00,0.3227411698461138,1.033716711591329,0.5567894143482428
2025-01-09 21:00:00,0.24332620121666318,0.9296936751956201,0.4041116961899333
2025-01-09 22:00:00,0.12527656667652307,0.21059671650402675,0.0653174234874222
2025-01-09 23:00:00,0.06004208929475284,0.06697698832370955,0.05234320030896225
2025-01-10 00:00:00,0.13257905599707648,0.0669635639289809,0.052916782757627616
2025-01-10 01:00:00,0.18305537278648093,0.09219687153970157,0.052246922421571175
2025-01-10 02:00:00,0.07353837895643149,0.12414372999317615,0.14659178545470336
2025-01-10 03:00:00,0.0604064230369316,0.06713071694732682,0.06854336762574272
2025-01-10 04:00:00,0.06020734258768683,0.08681684886204849,0.3810737549871382
2025-01-10 05:00:00,0.14522552745106818,0.08698067807335377,0.37111566234102533
2025-01-10 06:00:00,0.6830389827080549,0.15736510675770604,0.7174142939441883
2025-01-10 07:00:00,1.0578381380997661,1.023153426354763,1.1109530297298114
2025-01-10 08:00:00,0.13085905089484706,0.0648278449012258,2.446235616490901
2025-01-10 09:00:00,0.05977236929033068,0.18935819965449183,0.7948885721996781
2025-01-10 10:00:00,0.06359972462976257,0.15598480417040878,0.6204092463992205
2025-01-10 11:00:00,0.23967519026052092,0.11791359092125292,0.34405208341000465
2025-01-10 12:00:00,0.06014584713796596,0.19642058016281866,0.3253631994951088
2025-01-10 13:00:00,0.06018155784839144,0.18523113651977224,0.13167438316193567
2025-01-10 14:00:00,0.06064415808588145,0.3771714443633613,2.8133146352789016
2025-01-10 15:00:00,0.1729884498303532,0.23930644839243423,1.0386326993525792
2025-01-10 16:00:00,0.1594927617242509,0.2504892855278972,0.5566061964695823
2025-01-10 17:00:00,0.802747389159833,0.7720294324089803,0.1563134869185594
2025-01-10 18:00:00,1.5739080724354,4.5532255627775164,0.1126865313170687
2025-01-10 19:00:00,0.5481727964070614,3.301656716551054,0.6990095918670384
2025-01-10 20:00:00,0.6943047831426632,0.7001235019900576,0.6766759438866099
2025-01-10 21:00:00,1.2270102714051436,0.4490478511920596,0.519542057403123
2025-01-10 22:00:00,0.9227199365086786,0.1596121758245041,0.2754589720722282
2025-01-10 23:00:00,0.060286509519523364,0.06558659907072675,0.052356686475993654
2025-01-11 00:00:00,0.07373194710344197,0.06530462549036717,0.05244384290389121
2025-01-11 01:00:00,0.17865335845258667,0.07924451586820207,0.052580774074604715
2025-01-11 02:00:00,0.10262908390554107,0.1349257874690256,0.0558514880257808
2025-01-11 03:00:00,0.06013573152135485,0.06704255485765027,0.17038103034903251
2025-01-11 04:00:00,0.06065523682617977,0.065766745502311,0.3331704348480003
2025-01-11 05:00:00,0.16661973407197794,0.06415263911968251,0.14928207540899358
2025-01-11 06:00:00,1.059575180130046,0.7545926068713532,1.01640924688199
2025-01-11 07:00:00,1.2767090608679696,1.1659448290382874,0.22007520143149997
2025-01-11 08:00:00,0.4882226486328657,1.6346566677776415,0.24349833468313492
2025-01-11 09:00:00,0.23680130766533572,3.1730498130430456,1.1600424327047172
2025-01-11 10:00:00,0.14101827163038144,2.8314820636464004,0.16579863799190883
2025-01-11 11:00:00,1.7768630062476962,2.3815658499216235,0.9732347268826893
2025-01-11 12:00:00,0.3401028357121508,0.3915172746175082,0.7068731159623123
2025-01-11 13:00:00,0.18881753021793482,0.2481388006346804,0.6532664503348523
2025-01-11 14:00:00,0.1360214435966392,0.24440296010843757,0.473956704484764
2025-01-11 15:00:00,0.09934804671878622,0.28729785370996686,0.12530743701172747
2025-01-11 16:00:00,0.09208627620198503,0.270636478953551,0.06571358951820935
2025-01-11 17:00:00,0.07245620574070091,0.26112240636437256,1.1775829867288548
2025-01-11 18:00:00,0.24251932783285315,0.43835699415611695,0.13249938673281425
2025-01-11 19:00:00,0.25220237019461733,2.805067802036513,0.2261487633239946
2025-01-11 20:00:00,0.5611592774887008,3.791074996871784,0.49803334516189324
2025-01-11 21:00:00,0.23093836460590764,0.9365056333218011,0.90382134981041
2025-01-11 22:00:00,0.13120224937949962,0.22183852077560084,0.16420655924985278
2025-01-11 23:00:00,0.11004582299128197,0.09514849546072285,0.1584216103688356
2025-01-12 00:00:00,0.13388165952259704,0.0641486579978116,0.07404785777324453
2025-01-12 01:00:00,0.14977606858940473,0.07657040306243779,0.052440051933244886
2025-01-12 02:00:00,0.0647090538441968,0.15558493868892537,0.052335467264167455
2025-01-12 03:00:00,0.060239839792309215,0.07125998799795877,0.07342549532292245
2025-01-12 04:00:00,0.09351983784878981,0.06723692309911636,0.17150819001922357
2025-01-12 05:00:00,0.14510403150908613,0.08159489452686895,0.6685361465522428
2025-01-12 06:00:00,0.1598348913667968,0.5198467345508972,1.1304470065503662
2025-01-12 07:00:00,0.23166932663399672,0.7328072091536902,0.17162576171813382
2025-01-12 08:00:00,0.17162403263975526,1.9258037234151173,0.7599459029522456
2025-01-12 09:00:00,0.3015834142893402,1.1608171424165725,1.0848093658210538
2025-01-12 10:00:00,0.28574883542871077,0.8187878184928659,0.10795237218790488
2025-01-12 11:00:00,0.2045495636376807,2.033834515057696,0.446124650579729
2025-01-12 12:00:00,0.17893273408174068,0.38789098015385104,1.075603532532348
2025-01-12 13:00:00,0.23109457870659733,1.056114420643664,0.4652326753693986
2025-01-12 14:00:00,0.3625297185250152,3.1439682768182218,0.6297490604870659
2025-01-12 15:00:00,0.14297409584660822,2.5181365873508197,0.2415837026955898
2025-01-12 16:00:00,0.060364356991633075,0.5974848292985546,0.052063578046859814
2025-01-12 17:00:00,0.13103506379858545,0.5206405612044612,0.05235512837972212
2025-01-12 18:00:00,0.29735445995188736,0.31584414078601575,0.1872934132356669
2025-01-12 19:00:00,0.25361484975468,1.7238959157711415,1.4337019411295655
2025-01-12 20:00:00,0.3258184062533494,0.7960160873296815,1.1476149376464095
2025-01-12 21:00:00,0.5468440241090813,0.719218322096496,0.24688681743334245
2025-01-12 22:00:00,0.20007426651050625,0.2906069960418453,0.11351369434752559
2025-01-12 23:00:00,0.119070491429805,0.13802915125573179,0.200370466770913
2025-01-13 00:00:00,0.11506799272099412,0.06535923432272299,0.052815079773813625
2025-01-13 01:00:00,0.11450677499191661,0.06592619387405876,0.052123619439290524
2025-01-13 02:00:00,0.06020666238997298,0.06476186563212145,0.052559149271573145
2025-01-13 03:00:00,0.09442885669076508,0.06568691483983577,0.09912290100254947
2025-01-13 04:00:00,0.1178972870013797,0.1417787718418486,0.1350451707794889
2025-01-13 05:00:00,0.165772972104376,0.07193578004337574,0.32794956910823136
2025-01-13 06:00:00,0.13791083024586592,0.06436806264500301,1.0868880217419252
2025-01-13 07:00:00,0.20214769844369995,0.24441217491480205,1.0638482929716908
2025-01-13 08:00:00,0.239818044557397,0.26174384185138294,0.06401700749063079
2025-01-13 09:00:00,0.7836952424958444,0.21365957815926154,0.1658836664406388
2025-01-13 10:00:00,0.33683736872870346,0.13073625325878874,0.06291111356201631
2025-01-13 11:00:00,0.19787230723268762,0.14529092501342006,0.06952749176059536
2025-01-13 12:00:00,0.14966652122567425,0.17173375032735744,1.2372351895732803
2025-01-13 13:00:00,0.16342950666959205,0.25041930102571597,0.30693086116786955
2025-01-13 14:00:00,0.29547090208020754,0.39192901283716336,2.955094217239132
2025-01-13 15:00:00,0.29882562375162325,0.3816376003690478,1.510634945861611
2025-01-13 16:00:00,0.26967383233266473,0.23935960072364362,0.07278974457989282
2025-01-13 17:00:00,0.24425574673691822,0.7223570536611293,0.0720713195083419
2025-01-13 18:00:00,0.21875833625151728,0.5160568626488505,0.08801631067072174
2025-01-13 19:00:00,0.4961580669296688,0.36706555375194655,1.4003503403495463
2025-01-13 20:00:00,0.5020027565951015,0.7902487096234778,1.315923713909919
2025-01-13 21:00:00,0.2526978714011175,0.21914742152728328,0.9832512700841558
2025-01-13 22:00:00,0.25405741128597464,0.10192063334994475,0.05666254693185396
2025-01-13 23:00:00,0.17635155925961055,0.06557485261747133,0.05233489208004542
2025-01-14 00:00:00,0.06019977806855847,0.09167377738527409,0.052741567938623786
2025-01-14 01:00:00,0.1415845592827772,0.1336006061616687,0.15165552121396297
2025-01-14 02:00:00,0.08648880175876844,0.06747769697651104,0.07050398500762405
2025-01-14 03:00:00,0.09429430579007052,0.0652900197165003,0.052691176823484294
2025-01-14 04:00:00,0.10859546742295041,0.05639162449339775,0.11832115499253916
2025-01-14 05:00:00,0.0747076403578619,0.16985390534561806,0.08380881763403444
2025-01-14 06:00:00,0.1786423049079254,1.0720219507744229,1.092836942023984
2025-01-14 07:00:00,1.0914842330710222,0.14902415094419635,0.9971094560897151
2025-01-14 08:00:00,0.3932517610450756,0.09937441547426701,0.09216388082939264
2025-01-14 09:00:00,0.08269283849110222,0.06446831763601442,0.07960944109746738
2025-01-14 10:00:00,0.060467817540613415,0.11402058301787679,0.0940955406391112
2025-01-14 11:00:00,0.09225575343994571,0.10145610199023428,0.18250205226981991
2025-01-14 12:00:00,0.15563223296409467,0.06671533140159819,0.37001808796729885
2025-01-14 13:00:00,0.10369964507930048,0.07226354324383064,0.9389111705571707
2025-01-14 14:00:00,0.1028275745857813,0.2173161989675684,0.15214847561157147
2025-01-14 15:00:00,0.06009334146901803,0.32272665381421667,0.338863296138175
2025-01-14 16:00:00,0.6872277861771,0.3104671721355567,0.4907877684329278
2025-01-14 17:00:00,0.8940306063062684,0.3971860888738429,0.5649766573628832
2025-01-14 18:00:00,0.5424851607223824,3.028590083596865,0.4675491925505596
2025-01-14 19:00:00,0.3249710492032846,2.958228813289643,0.12083303659322901
2025-01-14 20:00:00,0.21237842900601392,0.804979616670706,0.2039158607361877
2025-01-14 21:00:00,0.15052033947534083,0.1206402222657179,0.3348697013660841
2025-01-14 22:00:00,0.22241364855853585,0.14846863716042258,0.11436964831103652
2025-01-14 23:00:00,0.128824782932553,0.11935935790017012,0.10018756620577768
2025-01-15 00:00:00,0.12067568652046677,0.15039097624081277,0.05258876891954494
2025-01-15 01:00:00,0.06053297828483873,0.08294862650295434,0.1443875853576732
2025-01-15 02:00:00,0.060571094609839095,0.06704508364560874,0.06250967300430753
2025-01-15 03:00:00,0.11540531774248795,0.06573673065612684,0.05202434175586183
2025-01-15 04:00:00,0.18414911404471265,0.0672781333450688,0.05278259390131431
2025-01-15 05:00:00,0.1232065885495237,0.08323818108948011,0.11931104536353623
2025-01-15 06:00:00,0.060208861017592305,0.9648476303775776,1.0105235888997657
2025-01-15 07:00:00,0.9679210760901794,0.20738978376048084,1.0528926239237557
2025-01-15 08:00:00,0.47360623033475074,1.1003039363822262,0.9535496029326329
2025-01-15 09:00:00,0.1904288419740579,0.09253673625215207,0.3455535199227246
2025-01-15 10:00:00,0.2267002914243579,0.12663832211659365,0.7275032112549257
2025-01-15 11:00:00,0.060059848807357846,0.08846421156684235,0.4348281550002132
2025-01-15 12:00:00,0.06047365322638134,0.06836482008740541,0.30683788748732144
2025-01-15 13:00:00,0.06029881357392626,0.06947608733034322,0.9167786963069631
